idx,sentence,errors,has_error,corrected_sentence
35587,"['Garðabrúða' 'getur' 'valdið' 'aukaverkunum' 'eins' 'og' 't.d'
 'höfuðverk' ',' 'spennu' ',' 'munnþurrki' ',' 'óróleika' 'og' 'jafnvel'
 'svefnerfiðleikum' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",False,"['Garðabrúða' 'getur' 'valdið' 'aukaverkunum' 'eins' 'og' 't.d'
 'höfuðverk' ',' 'spennu' ',' 'munnþurrki' ',' 'óróleika' 'og' 'jafnvel'
 'svefnerfiðleikum' '.']"
47162,"['Og' 'víst' 'voru' 'stórstjörnur' 'í' 'helstu' 'aðalhlutverkum' ';'
 'Guðrún' 'Á.' 'Símonar' ',' 'sem' 'lék' 'Rósalindu' ',' 'og' 'Einar'
 'Kristjánsson' 'sem' 'lék' 'Von' 'Eisenstein' '.']","[array(['orthography'], dtype=object) array(['orthography'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)
 array(['orthography'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['orthography'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",True,"['Víst' 'voru' 'stórstjörnur' 'í' 'helstu' 'aðalhlutverkum' ':' 'Guðrún'
 'Á.' 'Símonar' ',' 'sem' 'lék' 'Rósalindu' ',' 'og' 'Einar'
 'Kristjánsson' ',' 'sem' 'lék' 'Von' 'Eisenstein' '.']"
24040,"['Engum' 'varð' 'meint' 'af' 'volkinu' 'og' 'fengu' 'þau' 'að' 'fara'
 'heim' 'að' 'aðhlynningu' 'lokinni' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",False,"['Engum' 'varð' 'meint' 'af' 'volkinu' 'og' 'fengu' 'þau' 'að' 'fara'
 'heim' 'að' 'aðhlynningu' 'lokinni' '.']"
30131,"['Skapast' 'hefur' 'sú' 'hefð' 'að' 'nemendur' 'hittist' 'að' 'morgni'
 'til' 'í' 'morgunverðarteiti' 'heima' 'hjá' 'einum' 'í' 'bekknum' ','
 'fara' 'svo' 'á' 'frumsýningu' 'nemendamótssýningarinnar' ',' 'og'
 'haldi' 'svo' 'á' 'nemendamótsdansleikinn' 'um' 'kvöldið' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['grammar'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['style'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",True,"['Skapast' 'hefur' 'sú' 'hefð' 'að' 'nemendur' 'hittist' 'að' 'morgni'
 'til' 'í' 'morgunverðarteiti' 'heima' 'hjá' 'einum' 'í' 'bekknum' ','
 'fari' 'svo' 'á' 'frumsýningu' 'nemendamótssýningarinnar' ',' 'og'
 'haldi' 'loks' 'á' 'nemendamótsdansleikinn' 'um' 'kvöldið' '.']"
31311,"['Sem' 'dæmi' 'má' 'nefna' 'Taking' 'Back' 'Sunday' ',' 'Brand' 'New' ','
 'Death' 'Cab' 'For' 'Cutie' ',' 'My' 'Chemical' 'Romance' 'og' 'margar'
 'fleiri' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",False,"['Sem' 'dæmi' 'má' 'nefna' 'Taking' 'Back' 'Sunday' ',' 'Brand' 'New' ','
 'Death' 'Cab' 'For' 'Cutie' ',' 'My' 'Chemical' 'Romance' 'og' 'margar'
 'fleiri' '.']"
8624,"['Í' 'ljósi' 'þess' 'að' 'þetta' 'var' 'auglýsing' 'mætti' 'draga' 'þá'
 'ályktun' 'að' 'enginn' 'haldi' 'raunverulega' 'tíðarteiti' 'en' 'svo'
 'er' 'víst' 'alls' 'ekki' 'því' 'þetta' 'er' 'að' 'verða' 'einhver'
 'tíska' 'í' 'Bandaríkjunum' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['orthography'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",True,"['Í' 'ljósi' 'þess' 'að' 'þetta' 'var' 'auglýsing' 'mætti' 'draga' 'þá'
 'ályktun' 'að' 'enginn' 'haldi' 'raunverulega' 'tíðateiti' 'en' 'svo'
 'er' 'víst' 'alls' 'ekki' 'því' 'þetta' 'er' 'að' 'verða' 'einhver'
 'tíska' 'í' 'Bandaríkjunum' '.']"
51600,"['Allir' 'grunnskólar' 'fara' 'nokkuð' 'nákvæmt' 'eftir' 'sameiginlegri'
 'námsskrá' 'og' 'nemendur' 'ljúka' 'skólagöngu' 'sinni' 'á' 'því' 'að'
 'taka' 'samræmdu' 'prófin' ',' 'þar' 'sem' 'sömu' 'prófin' 'eru' 'lögð'
 'fyrir' 'í' 'öllum' 'skólunum' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array(['style'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",True,"['Allir' 'grunnskólar' 'fara' 'nokkuð' 'nákvæmlega' 'eftir'
 'sameiginlegri' 'námsskrá' 'og' 'nemendur' 'ljúka' 'skólagöngu' 'sinni'
 'á' 'því' 'að' 'taka' 'samræmdu' 'prófin' ',' 'þar' 'sem' 'sömu' 'prófin'
 'eru' 'lögð' 'fyrir' 'í' 'öllum' 'skólunum' '.']"
663,"['Það' 'eru' 'margir' 'góðir' 'þýskir' 'þjálfarar' 'sem' 'hafa' 'staðið'
 'sig' 'vel' 'með' 'lið' 'í' 'þýsku' '1.' 'deildinni' ',' '“' 'sagði'
 'Brand' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",False,"['Það' 'eru' 'margir' 'góðir' 'þýskir' 'þjálfarar' 'sem' 'hafa' 'staðið'
 'sig' 'vel' 'með' 'lið' 'í' 'þýsku' '1.' 'deildinni' ',' '“' 'sagði'
 'Brand' '.']"
17814,"['Breytingartillga' 'Vigdísar' 'hljómar' 'hins' 'vegar' 'eftirfarandi' ':'
 '„' 'Alþingi' 'ályktar' 'að' 'Ísland' 'hefji' 'aðildarviðræður' 'við'
 'Evrópusambandið' 'á' 'grundvelli' 'samningsumboðs' 'frá' 'Alþingi' 'sem'
 'tryggi' 'hagsmuni' 'almennings' 'og' 'atvinnulífs' 'og' 'þá'
 'sérstaklega' 'sjávarútvegs' 'og' 'landbúnaðar' '.']","[array(['orthography', 'orthography'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",True,"['Breytingartillaga' 'Vigdísar' 'hljómar' 'hins' 'vegar' 'eftirfarandi'
 ':' '„' 'Alþingi' 'ályktar' 'að' 'Ísland' 'hefji' 'aðildarviðræður' 'við'
 'Evrópusambandið' 'á' 'grundvelli' 'samningsumboðs' 'frá' 'Alþingi' 'sem'
 'tryggi' 'hagsmuni' 'almennings' 'og' 'atvinnulífs' 'og' 'þá'
 'sérstaklega' 'sjávarútvegs' 'og' 'landbúnaðar' '.']"
56661,['Fyrsta' 'daginn' 'í' 'skólanum' 'gengur' 'hann' 'inn' '.'],"[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",False,['Fyrsta' 'daginn' 'í' 'skólanum' 'gengur' 'hann' 'inn' '.']
42086,"['Sæliljur' 'hafa' 'munn' 'á' 'efra' 'yfirborði' 'sem' 'er' 'umkringdur'
 'fóðrunarörmum' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",False,"['Sæliljur' 'hafa' 'munn' 'á' 'efra' 'yfirborði' 'sem' 'er' 'umkringdur'
 'fóðrunarörmum' '.']"
849,"['Þótt' 'við' 'flytjum' 'fólk' 'hingað' 'á' 'sumrin' 'þá' 'er' 'það' 'á'
 'veturna' 'sem' 'Bretar' 'vilja' 'virkilega' 'koma' 'til' 'Íslands' ','
 '“' 'segir' 'Gayward' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",False,"['Þótt' 'við' 'flytjum' 'fólk' 'hingað' 'á' 'sumrin' 'þá' 'er' 'það' 'á'
 'veturna' 'sem' 'Bretar' 'vilja' 'virkilega' 'koma' 'til' 'Íslands' ','
 '“' 'segir' 'Gayward' '.']"
28349,"['Flugslóðar' 'eru' 'dæmi' 'um' 'manngerð' 'ský' ',' 'sem' 'myndast' 'út'
 'útblæstri' 'þotuhreyfla' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['grammar'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",True,"['Flugslóðar' 'eru' 'dæmi' 'um' 'manngerð' 'ský' ',' 'sem' 'myndast' 'út'
 'frá' 'útblæstri' 'þotuhreyfla' '.']"
23380,"['Það' 'er' 'fátt' 'sem' 'bendir' 'til' 'þess' 'að' 'Edin' 'Dzeko' 'verði'
 'enn' 'í' 'herbúðum' 'Man.' 'City' 'er' 'tímabilið' 'hefst' 'í'
 'Englandi' 'í' 'næsta' 'mánuði' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array(['style'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",True,"['Það' 'er' 'fátt' 'sem' 'bendir' 'til' 'þess' 'að' 'Edin' 'Dzeko' 'verði'
 'enn' 'í' 'herbúðum' 'Man.' 'City' 'þegar' 'tímabilið' 'hefst' 'í'
 'Englandi' 'í' 'næsta' 'mánuði' '.']"
30636,"['Þau' 'gera' 'sér' 'því' 'ekki' 'grein' 'fyrir' 'hvort' 'aðrir' 'eru'
 'glaðir' ',' 'reiðir' 'og' 'svo' 'framvegis' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",False,"['Þau' 'gera' 'sér' 'því' 'ekki' 'grein' 'fyrir' 'hvort' 'aðrir' 'eru'
 'glaðir' ',' 'reiðir' 'og' 'svo' 'framvegis' '.']"
25768,"['Hálfleiksstaðan' '5' '-' '1' 'en' 'Grindvíkingar' 'skoruðu' 'úr' 'sinni'
 'einu' 'marktilraun' 'í' 'hálfleiknum' '.']","[array(['style'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",True,"['Staðan í hálfleik var' '5' '-' '1' 'en' 'Grindvíkingar' 'skoruðu' 'úr'
 'sinni' 'einu' 'marktilraun' 'í' 'hálfleiknum' '.']"
2784,"['Nefndin' 'gerði' 'hlé' 'á' 'störfum' 'sínum' 'til' 'að' 'fjalla' 'um'
 'handtöku' 'mannsins' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",False,"['Nefndin' 'gerði' 'hlé' 'á' 'störfum' 'sínum' 'til' 'að' 'fjalla' 'um'
 'handtöku' 'mannsins' '.']"
28300,"['Því' 'varð' 'Arlon' 'belgísk' ',' 'þrátt' 'fyrir' 'að' 'þar' 'væri'
 'töluð' 'lúxemborgíska' ',' 'en' 'ekki' 'franska' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)
 array(['orthography', 'orthography', 'orthography'], dtype=object)
 array(['orthography', 'orthography', 'orthography'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",True,"['Því' 'varð' 'Arlon' 'belgísk' ',' 'þrátt' 'fyrir' 'að' 'þar' 'væri'
 'töluð' 'lúxemborgska' 'en' 'ekki' 'franska' '.']"
14725,"['Bandaríkjamenn' 'eru' 'sakaðir' 'um' 'að' 'halda' 'allt' 'að' 'hundrað'
 'börnum' 'og' 'ungmennum' 'í' 'herfangelsum' 'í' 'Írak' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",False,"['Bandaríkjamenn' 'eru' 'sakaðir' 'um' 'að' 'halda' 'allt' 'að' 'hundrað'
 'börnum' 'og' 'ungmennum' 'í' 'herfangelsum' 'í' 'Írak' '.']"
26296,['Hægt' 'er' 'að' 'lesa' 'netútgáfu' 'Fjarðapóstsins' 'hér' '.'],"[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)
 array(['orthography'], dtype=object) array([], dtype=object)
 array([], dtype=object)]",True,['Hægt' 'er' 'að' 'lesa' 'netútgáfu' 'Fjarðarpóstsins' 'hér' '.']
19338,['Málið' 'virðist' 'tilkomið' 'vegna' 'peningaskuldar' '.'],"[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",False,['Málið' 'virðist' 'tilkomið' 'vegna' 'peningaskuldar' '.']
46848,"['Mesta' 'frost' 'sem' 'mælst' 'hefur' 'var' '-16,9°' 'C' 'í' 'april'
 'árið' '1968' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['style'], dtype=object) array(['style'], dtype=object)
 array(['style'], dtype=object) array([], dtype=object)]",True,"['Mesta' 'frost' 'sem' 'mælst' 'hefur' 'var' '-16,9° C' 'í'
 'apríl árið 1968' '.']"
47550,"['Höfundarnir' 'komust' 'að' 'þeirri' 'niðurstöðu' 'að' 'með' 'því' 'að'
 'bæta' 'LDN' 'við' 'þriggja' 'lyfja' 'blöndu' 'af' 'víruslyfjum' 'bætti'
 'það' 'árangurinn' 'af' 'lyfjameðferðinni' 'um' 'CD' '4' 'stig' ',' 'sem'
 'benti' 'til' 'þess' 'að' 'forsvaranlegt' 'væri' 'að' 'gera' 'fleiri'
 'rannsóknir' 'á' 'LDN' 'sem' 'hluta' 'af' 'meðferð' 'við' 'HIV' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",False,"['Höfundarnir' 'komust' 'að' 'þeirri' 'niðurstöðu' 'að' 'með' 'því' 'að'
 'bæta' 'LDN' 'við' 'þriggja' 'lyfja' 'blöndu' 'af' 'víruslyfjum' 'bætti'
 'það' 'árangurinn' 'af' 'lyfjameðferðinni' 'um' 'CD' '4' 'stig' ',' 'sem'
 'benti' 'til' 'þess' 'að' 'forsvaranlegt' 'væri' 'að' 'gera' 'fleiri'
 'rannsóknir' 'á' 'LDN' 'sem' 'hluta' 'af' 'meðferð' 'við' 'HIV' '.']"
4378,"['Hann' 'stóð' 'alltaf' 'hjá' 'Mónakó-skiltinu' 'og' 'aldrei' 'hjá'
 'þýskum' 'fána' 'eða' 'skilti' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)
 array(['orthography', 'orthography'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",True,"['Hann' 'stóð' 'alltaf' 'hjá' 'Mónakó skiltinu' 'og' 'aldrei' 'hjá'
 'þýskum' 'fána' 'eða' 'skilti' '.']"
32318,"['Í' 'flestum' 'löndum' 'eru' 'öllum' 'með' 'góða' 'sjón' 'heimilt' 'að'
 'taka' 'ökupróf' 'og' 'keyra' 'á' 'opinberum' 'vegum' 'ef' 'því' 'er'
 'náð' ',' 'en' 'í' 'Sádí-Arabíu' 'er' 'konum' 'ekki' 'heimilt' 'að'
 'keyra' 'á' 'opinberum' 'vegum' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['grammar'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['orthography', 'style', 'coherence'], dtype=object)
 array(['orthography', 'style', 'coherence'], dtype=object)
 array(['orthography', 'style', 'coherence'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['vocabulary'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",True,"['Í' 'flestum' 'löndum' 'er' 'öllum' 'með' 'góða' 'sjón' 'heimilt' 'að'
 'taka' 'ökupróf' 'og' 'keyra' 'á' 'opinberum' 'vegum' ', sé ökuprófinu'
 'náð' ',' 'en' 'í' 'Sádí-Arabíu' 'er' 'konum' 'hins vegar' 'ekki'
 'heimilt' 'að' 'keyra' 'á' 'opinberum' 'vegum' '.']"
51399,"['Flestir' 'þeirra' 'vegna' 'þess' 'að' 'þeir' 'geta' 'ekki' 'haldið' 'í'
 'við' 'hraða' 'nútímasamfélags' 'eða' 'með' 'öðrum' 'orðum' ',' 'þeir'
 'geta' 'ekki' 'haldið' 'í' 'við' 'hið' 'mikla' 'eignakapphlaup' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['orthography'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",True,"['Flestir' 'þeirra' 'vegna' 'þess' 'að' 'þeir' 'geta' 'ekki' 'haldið' 'í'
 'við' 'hraða' 'nútímasamfélags' ',' 'eða' 'með' 'öðrum' 'orðum' ','
 'þeir' 'geta' 'ekki' 'haldið' 'í' 'við' 'hið' 'mikla' 'eignakapphlaup'
 '.']"
9365,"['„' 'Auðvitað' 'er' 'þetta' 'fjöður' ',' 'sem' 'orðin' 'er' 'að' 'fimm'
 'hænum' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",False,"['„' 'Auðvitað' 'er' 'þetta' 'fjöður' ',' 'sem' 'orðin' 'er' 'að' 'fimm'
 'hænum' '.']"
38455,['Þannig' 'mynduðust' 'núverandi' 'landarmæri' 'héraðsins' '.'],"[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['orthography'], dtype=object) array([], dtype=object)
 array([], dtype=object)]",True,['Þannig' 'mynduðust' 'núverandi' 'landamæri' 'héraðsins' '.']
28866,"['Mikill' 'hitamunur' 'skapast' 'af' 'þessum' 'óstöðugleika' 'á' 'köldu'
 'suðurskautslandinu' 'og' 'hafinu' 'umhverfis' 'það' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)
 array(['orthography'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",True,"['Mikill' 'hitamunur' 'skapast' 'af' 'þessum' 'óstöðugleika' 'á' 'köldu'
 'Suðurskautslandinu' 'og' 'hafinu' 'umhverfis' 'það' '.']"
21768,['Leið' 'fyrirgefningar' 'og' 'sáttar' 'er' 'ekki' 'eina' 'leiðin' '.'],"[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",False,['Leið' 'fyrirgefningar' 'og' 'sáttar' 'er' 'ekki' 'eina' 'leiðin' '.']
43442,"['Áhöfnin' 'lenti' 'heilu' 'og' 'höldnu' 'í' 'Kyrrahafinu' 'þann' '27.'
 'desember' '1968' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",False,"['Áhöfnin' 'lenti' 'heilu' 'og' 'höldnu' 'í' 'Kyrrahafinu' 'þann' '27.'
 'desember' '1968' '.']"
38566,"['Þessi' 'ríki' 'voru' 'miðstýrð' ',' 'fjölmenn' 'og' 'tæknilega' 'þróuð'
 ',' 'og' 'veittu' 'mikla' 'mótspyrnu' 'þegar' 'Evrópuríkin' 'hófu' 'að'
 'leggja' 'álfuna' 'undir' 'sig' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['orthography'], dtype=object) array([], dtype=object)
 array([], dtype=object) array(['orthography'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",True,"['Þessi' 'ríki' 'voru' 'miðstýrð' ',' 'fjölmenn' ',' 'tæknilega' 'þróuð'
 '' 'og' 'veittu' 'mikla' 'mótspyrnu' 'þegar' 'Evrópuríkin' 'hófu' 'að'
 'leggja' 'álfuna' 'undir' 'sig' '.']"
